ID,Prob1
116953, 0.32
116954, 0.49
116955, 0.50
116956, 0.48
116957, 0.51
116958, 0.51
116959, 0.49
116960, 0.50
116961, 0.53
116962, 0.50
116963, 0.49
116964, 0.50
116965, 0.52
116966, 0.49
116967, 0.49
116968, 0.50
116969, 0.48
116970, 0.49
116971, 0.49
116972, 0.49
116973, 0.49
116974, 0.48
116975, 0.49
116976, 0.49
116977, 0.47
116978, 0.49
116979, 0.49
116980, 0.50
116981, 0.49
116982, 0.51
116983, 0.48
116984, 0.49
116985, 0.49
116986, 0.50
116987, 0.49
116988, 0.50
116989, 0.31
116990, 0.50
116991, 0.48
116992, 0.80
116993, 0.31
116994, 0.50
116995, 0.49
116996, 0.49
116997, 0.33
116998, 0.49
116999, 0.49
117000, 0.48
117001, 0.49
117002, 0.52
117003, 0.49
117004, 0.44
117005, 0.48
117006, 0.38
117007, 0.53
117008, 0.49
117009, 0.48
117010, 0.49
117011, 0.50
117012, 0.49
117013, 0.51
117014, 0.48
117015, 0.49
117016, 0.51
117017, 0.48
117018, 0.48
117019, 0.51
117020, 0.48
117021, 0.49
117022, 0.50
117023, 0.49
117024, 0.49
117025, 0.50
117026, 0.47
117027, 0.50
117028, 0.49
117029, 0.49
117030, 0.48
117031, 0.48
117032, 0.50
117033, 0.54
117034, 0.49
117035, 0.53
117036, 0.50
117037, 0.51
117038, 0.50
117039, 0.50
117040, 0.49
117041, 0.49
117042, 0.49
117043, 0.48
117044, 0.49
117045, 0.49
117046, 0.73
117047, 0.49
117048, 0.50
117049, 0.32
117050, 0.49
117051, 0.49
117052, 0.48
117053, 0.49
117054, 0.52
117055, 0.49
117056, 0.50
117057, 0.48
117058, 0.49
117059, 0.49
117060, 0.49
117061, 0.51
117062, 0.50
117063, 0.50
117064, 0.50
117065, 0.48
117066, 0.48
117067, 0.49
117068, 0.51
117069, 0.48
117070, 0.51
117071, 0.50
117072, 0.49
117073, 0.50
117074, 0.50
117075, 0.50
117076, 0.48
117077, 0.50
117078, 0.50
117079, 0.49
117080, 0.51
117081, 0.49
117082, 0.49
117083, 0.49
117084, 0.48
117085, 0.49
117086, 0.50
117087, 0.48
117088, 0.49
117089, 0.49
117090, 0.49
117091, 0.49
117092, 0.49
117093, 0.49
117094, 0.48
117095, 0.48
117096, 0.49
117097, 0.44
117098, 0.32
117099, 0.32
117100, 0.48
117101, 0.46
117102, 0.49
117103, 0.48
117104, 0.49
117105, 0.51
117106, 0.50
117107, 0.49
117108, 0.50
117109, 0.48
117110, 0.49
117111, 0.50
117112, 0.51
117113, 0.48
117114, 0.49
117115, 0.48
117116, 0.49
117117, 0.50
117118, 0.49
117119, 0.49
117120, 0.50
117121, 0.49
117122, 0.49
117123, 0.48
117124, 0.51
117125, 0.49
117126, 0.50
117127, 0.50
117128, 0.49
117129, 0.49
117130, 0.49
117131, 0.48
117132, 0.49
117133, 0.48
117134, 0.50
117135, 0.49
117136, 0.49
117137, 0.46
117138, 0.50
117139, 0.34
117140, 0.48
117141, 0.49
117142, 0.48
117143, 0.49
117144, 0.49
117145, 0.66
117146, 0.49
117147, 0.49
117148, 0.49
117149, 0.49
117150, 0.49
117151, 0.49
117152, 0.48
117153, 0.50
117154, 0.49
117155, 0.31
117156, 0.49
117157, 0.50
117158, 0.49
117159, 0.49
117160, 0.48
117161, 0.51
117162, 0.49
117163, 0.50
117164, 0.52
117165, 0.49
117166, 0.49
117167, 0.48
117168, 0.49
117169, 0.48
117170, 0.49
117171, 0.32
117172, 0.68
117173, 0.38
117174, 0.49
117175, 0.31
117176, 0.49
117177, 0.50
117178, 0.67
117179, 0.20
117180, 0.48
117181, 0.50
117182, 0.67
117183, 0.35
117184, 0.50
117185, 0.50
117186, 0.51
117187, 0.50
117188, 0.32
117189, 0.52
117190, 0.50
117191, 0.49
117192, 0.49
117193, 0.51
117194, 0.50
117195, 0.49
117196, 0.48
117197, 0.50
117198, 0.49
117199, 0.50
117200, 0.14
117201, 0.49
117202, 0.49
117203, 0.51
117204, 0.49
117205, 0.50
117206, 0.51
117207, 0.48
117208, 0.49
117209, 0.48
117210, 0.51
117211, 0.32
117212, 0.34
117213, 0.49
117214, 0.49
117215, 0.49
117216, 0.51
117217, 0.49
117218, 0.50
117219, 0.49
117220, 0.50
117221, 0.49
117222, 0.50
117223, 0.48
117224, 0.49
117225, 0.49
117226, 0.49
117227, 0.49
117228, 0.33
117229, 0.19
117230, 0.48
117231, 0.49
117232, 0.47
117233, 0.49
117234, 0.49
117235, 0.50
117236, 0.51
117237, 0.50
117238, 0.49
117239, 0.51
117240, 0.48
117241, 0.48
117242, 0.51
117243, 0.49
117244, 0.49
117245, 0.48
117246, 0.49
117247, 0.49
117248, 0.49
117249, 0.49
117250, 0.49
117251, 0.48
117252, 0.32
117253, 0.49
117254, 0.49
117255, 0.49
117256, 0.50
117257, 0.33
117258, 0.50
117259, 0.69
117260, 0.50
117261, 0.33
117262, 0.49
117263, 0.48
117264, 0.50
117265, 0.49
117266, 0.49
117267, 0.49
117268, 0.66
117269, 0.49
117270, 0.51
117271, 0.49
117272, 0.33
117273, 0.48
117274, 0.49
117275, 0.49
117276, 0.49
117277, 0.49
117278, 0.50
117279, 0.50
117280, 0.49
117281, 0.49
117282, 0.49
117283, 0.50
117284, 0.50
117285, 0.49
117286, 0.49
117287, 0.52
117288, 0.48
117289, 0.48
117290, 0.49
117291, 0.50
117292, 0.49
117293, 0.49
117294, 0.49
117295, 0.49
117296, 0.50
117297, 0.33
117298, 0.48
117299, 0.50
117300, 0.33
117301, 0.49
117302, 0.49
117303, 0.49
117304, 0.47
117305, 0.49
117306, 0.50
117307, 0.48
117308, 0.49
117309, 0.50
117310, 0.49
117311, 0.50
117312, 0.48
117313, 0.49
117314, 0.49
117315, 0.52
117316, 0.49
117317, 0.49
117318, 0.49
117319, 0.49
117320, 0.48
117321, 0.49
117322, 0.50
117323, 0.51
117324, 0.49
117325, 0.50
117326, 0.50
117327, 0.30
117328, 0.50
117329, 0.49
117330, 0.51
117331, 0.32
117332, 0.49
117333, 0.49
117334, 0.49
117335, 0.51
117336, 0.50
117337, 0.49
117338, 0.49
117339, 0.51
117340, 0.49
117341, 0.30
117342, 0.48
117343, 0.47
117344, 0.49
117345, 0.49
117346, 0.47
117347, 0.49
117348, 0.49
117349, 0.48
117350, 0.32
117351, 0.50
117352, 0.48
117353, 0.51
117354, 0.48
117355, 0.49
117356, 0.47
117357, 0.51
117358, 0.49
117359, 0.33
117360, 0.50
117361, 0.51
117362, 0.49
117363, 0.49
117364, 0.51
117365, 0.49
117366, 0.49
117367, 0.49
117368, 0.31
117369, 0.50
117370, 0.50
117371, 0.49
117372, 0.50
117373, 0.50
117374, 0.49
117375, 0.48
117376, 0.49
117377, 0.50
117378, 0.49
117379, 0.50
117380, 0.48
117381, 0.50
117382, 0.50
117383, 0.49
117384, 0.50
117385, 0.49
117386, 0.49
117387, 0.49
117388, 0.48
117389, 0.50
117390, 0.43
117391, 0.50
117392, 0.49
117393, 0.48
117394, 0.51
117395, 0.55
117396, 0.50
117397, 0.45
117398, 0.48
117399, 0.49
117400, 0.50
117401, 0.49
117402, 0.51
117403, 0.47
117404, 0.50
117405, 0.50
117406, 0.49
117407, 0.48
117408, 0.33
117409, 0.50
117410, 0.50
117411, 0.49
117412, 0.49
117413, 0.50
117414, 0.48
117415, 0.50
117416, 0.49
117417, 0.49
117418, 0.49
117419, 0.48
117420, 0.47
117421, 0.49
117422, 0.51
117423, 0.50
117424, 0.50
117425, 0.48
117426, 0.67
117427, 0.32
117428, 0.52
117429, 0.33
117430, 0.50
117431, 0.52
117432, 0.51
117433, 0.49
117434, 0.50
117435, 0.49
117436, 0.51
117437, 0.51
117438, 0.47
117439, 0.32
117440, 0.50
117441, 0.49
117442, 0.52
117443, 0.48
117444, 0.51
117445, 0.48
117446, 0.49
117447, 0.49
117448, 0.49
117449, 0.50
117450, 0.52
117451, 0.48
117452, 0.49
117453, 0.49
117454, 0.48
117455, 0.48
117456, 0.48
117457, 0.49
117458, 0.49
117459, 0.49
117460, 0.48
117461, 0.50
117462, 0.33
117463, 0.50
117464, 0.50
117465, 0.49
117466, 0.44
117467, 0.50
117468, 0.50
117469, 0.48
117470, 0.51
117471, 0.50
117472, 0.49
117473, 0.48
117474, 0.49
117475, 0.52
117476, 0.50
117477, 0.49
117478, 0.47
117479, 0.49
117480, 0.49
117481, 0.49
117482, 0.49
117483, 0.48
117484, 0.50
117485, 0.49
117486, 0.49
117487, 0.50
117488, 0.51
117489, 0.48
117490, 0.49
117491, 0.50
117492, 0.49
117493, 0.48
117494, 0.49
117495, 0.49
117496, 0.50
117497, 0.49
117498, 0.49
117499, 0.49
117500, 0.49
117501, 0.48
117502, 0.50
117503, 0.67
117504, 0.49
117505, 0.32
117506, 0.49
117507, 0.51
117508, 0.50
117509, 0.33
117510, 0.50
117511, 0.49
117512, 0.32
117513, 0.50
117514, 0.47
117515, 0.49
117516, 0.50
117517, 0.49
117518, 0.49
117519, 0.49
117520, 0.49
117521, 0.48
117522, 0.49
117523, 0.52
117524, 0.51
117525, 0.49
117526, 0.49
117527, 0.48
117528, 0.47
117529, 0.50
117530, 0.49
117531, 0.50
117532, 0.50
117533, 0.49
117534, 0.50
117535, 0.48
117536, 0.48
117537, 0.49
117538, 0.50
117539, 0.49
117540, 0.49
117541, 0.50
117542, 0.50
117543, 0.50
117544, 0.48
117545, 0.49
117546, 0.49
117547, 0.49
117548, 0.49
117549, 0.51
117550, 0.50
117551, 0.47
117552, 0.50
117553, 0.50
117554, 0.48
117555, 0.49
117556, 0.18
117557, 0.49
117558, 0.51
117559, 0.49
117560, 0.49
117561, 0.50
117562, 0.49
117563, 0.49
117564, 0.50
117565, 0.49
117566, 0.50
117567, 0.50
117568, 0.51
117569, 0.49
117570, 0.50
117571, 0.48
117572, 0.49
117573, 0.49
117574, 0.50
117575, 0.19
117576, 0.54
117577, 0.56
117578, 0.49
117579, 0.51
117580, 0.53
117581, 0.49
117582, 0.50
117583, 0.49
117584, 0.50
117585, 0.50
117586, 0.49
117587, 0.48
117588, 0.50
117589, 0.49
117590, 0.50
117591, 0.49
117592, 0.39
117593, 0.53
117594, 0.51
117595, 0.48
117596, 0.49
117597, 0.49
117598, 0.33
117599, 0.48
117600, 0.49
117601, 0.46
117602, 0.49
117603, 0.49
117604, 0.50
117605, 0.50
117606, 0.48
117607, 0.50
117608, 0.50
117609, 0.50
117610, 0.49
117611, 0.46
117612, 0.49
117613, 0.32
117614, 0.51
117615, 0.51
117616, 0.51
117617, 0.49
117618, 0.50
117619, 0.48
117620, 0.49
117621, 0.32
117622, 0.49
117623, 0.49
117624, 0.48
117625, 0.51
117626, 0.49
117627, 0.49
117628, 0.49
117629, 0.52
117630, 0.48
117631, 0.32
117632, 0.47
117633, 0.51
117634, 0.51
117635, 0.50
117636, 0.52
117637, 0.49
117638, 0.32
117639, 0.51
117640, 0.50
117641, 0.48
117642, 0.49
117643, 0.25
117644, 0.50
117645, 0.50
117646, 0.32
117647, 0.49
117648, 0.49
117649, 0.49
117650, 0.49
117651, 0.44
117652, 0.33
117653, 0.49
117654, 0.49
117655, 0.50
117656, 0.49
117657, 0.49
117658, 0.50
117659, 0.49
117660, 0.50
117661, 0.31
117662, 0.48
117663, 0.51
117664, 0.50
117665, 0.48
117666, 0.50
117667, 0.49
117668, 0.50
117669, 0.49
117670, 0.50
117671, 0.32
117672, 0.49
117673, 0.50
117674, 0.50
117675, 0.50
117676, 0.49
117677, 0.49
117678, 0.49
117679, 0.47
117680, 0.51
117681, 0.50
117682, 0.49
117683, 0.52
117684, 0.49
117685, 0.48
117686, 0.49
117687, 0.49
117688, 0.49
117689, 0.50
117690, 0.32
117691, 0.50
117692, 0.51
117693, 0.49
117694, 0.49
117695, 0.18
117696, 0.49
117697, 0.48
117698, 0.47
117699, 0.34
117700, 0.48
117701, 0.48
117702, 0.48
117703, 0.49
117704, 0.53
117705, 0.49
117706, 0.51
117707, 0.32
117708, 0.49
117709, 0.50
117710, 0.49
117711, 0.50
117712, 0.50
117713, 0.48
117714, 0.47
117715, 0.52
117716, 0.50
117717, 0.33
117718, 0.50
117719, 0.48
117720, 0.49
117721, 0.49
117722, 0.48
117723, 0.32
117724, 0.48
117725, 0.48
117726, 0.49
117727, 0.49
117728, 0.50
117729, 0.49
117730, 0.48
117731, 0.49
117732, 0.49
117733, 0.48
117734, 0.49
117735, 0.49
117736, 0.49
117737, 0.48
117738, 0.47
117739, 0.57
117740, 0.32
117741, 0.49
117742, 0.50
117743, 0.51
117744, 0.49
117745, 0.50
117746, 0.51
117747, 0.33
117748, 0.50
117749, 0.50
117750, 0.49
117751, 0.49
117752, 0.50
117753, 0.49
117754, 0.50
117755, 0.19
117756, 0.49
117757, 0.48
117758, 0.51
117759, 0.50
117760, 0.49
117761, 0.50
117762, 0.49
117763, 0.49
117764, 0.49
117765, 0.50
117766, 0.44
117767, 0.50
117768, 0.49
117769, 0.50
117770, 0.48
117771, 0.17
117772, 0.50
117773, 0.49
117774, 0.49
117775, 0.49
117776, 0.49
117777, 0.48
117778, 0.68
117779, 0.48
117780, 0.48
117781, 0.51
117782, 0.50
117783, 0.51
117784, 0.48
117785, 0.34
117786, 0.51
117787, 0.49
117788, 0.50
117789, 0.49
117790, 0.49
117791, 0.50
117792, 0.50
117793, 0.49
117794, 0.51
117795, 0.50
117796, 0.52
117797, 0.49
117798, 0.19
117799, 0.50
117800, 0.50
117801, 0.49
117802, 0.49
117803, 0.49
117804, 0.48
117805, 0.48
117806, 0.33
117807, 0.49
117808, 0.32
117809, 0.50
117810, 0.49
117811, 0.49
117812, 0.50
117813, 0.50
117814, 0.33
117815, 0.32
117816, 0.51
117817, 0.50
117818, 0.48
117819, 0.48
117820, 0.50
117821, 0.50
117822, 0.49
117823, 0.47
117824, 0.32
117825, 0.48
117826, 0.50
117827, 0.53
117828, 0.48
117829, 0.49
117830, 0.49
117831, 0.49
117832, 0.49
117833, 0.48
117834, 0.48
117835, 0.49
117836, 0.50
117837, 0.49
117838, 0.49
117839, 0.49
117840, 0.31
117841, 0.50
117842, 0.49
117843, 0.49
117844, 0.49
117845, 0.43
117846, 0.50
117847, 0.49
117848, 0.49
117849, 0.50
117850, 0.49
117851, 0.32
117852, 0.50
117853, 0.50
117854, 0.50
117855, 0.51
117856, 0.50
117857, 0.50
117858, 0.48
117859, 0.33
117860, 0.48
117861, 0.49
117862, 0.49
117863, 0.53
117864, 0.82
117865, 0.49
117866, 0.52
117867, 0.49
117868, 0.48
117869, 0.51
117870, 0.67
117871, 0.49
117872, 0.50
117873, 0.49
117874, 0.51
117875, 0.49
117876, 0.13
117877, 0.48
117878, 0.49
117879, 0.50
117880, 0.50
117881, 0.49
117882, 0.33
117883, 0.50
117884, 0.49
117885, 0.33
117886, 0.34
117887, 0.51
117888, 0.50
117889, 0.49
117890, 0.49
117891, 0.49
117892, 0.50
117893, 0.49
117894, 0.49
117895, 0.50
117896, 0.50
117897, 0.49
117898, 0.49
117899, 0.49
117900, 0.49
117901, 0.50
117902, 0.49
117903, 0.50
117904, 0.49
117905, 0.48
117906, 0.49
117907, 0.49
117908, 0.49
117909, 0.49
117910, 0.49
117911, 0.49
117912, 0.51
117913, 0.50
117914, 0.49
117915, 0.66
117916, 0.49
117917, 0.50
117918, 0.49
117919, 0.49
117920, 0.51
117921, 0.48
117922, 0.50
117923, 0.49
117924, 0.51
117925, 0.49
117926, 0.48
117927, 0.48
117928, 0.49
117929, 0.49
117930, 0.49
117931, 0.49
117932, 0.50
117933, 0.48
117934, 0.49
117935, 0.49
117936, 0.49
117937, 0.52
117938, 0.51
117939, 0.49
117940, 0.49
117941, 0.49
117942, 0.50
117943, 0.50
117944, 0.50
117945, 0.50
117946, 0.50
117947, 0.49
117948, 0.50
117949, 0.49
117950, 0.49
117951, 0.51
117952, 0.49
117953, 0.49
117954, 0.30
117955, 0.51
117956, 0.32
117957, 0.49
117958, 0.48
117959, 0.48
117960, 0.49
117961, 0.48
117962, 0.48
117963, 0.48
117964, 0.49
117965, 0.49
117966, 0.31
117967, 0.31
117968, 0.49
117969, 0.49
117970, 0.49
117971, 0.48
117972, 0.50
117973, 0.20
117974, 0.49
117975, 0.31
117976, 0.50
117977, 0.49
117978, 0.50
117979, 0.51
117980, 0.49
117981, 0.48
117982, 0.50
117983, 0.50
117984, 0.49
117985, 0.48
117986, 0.33
117987, 0.50
117988, 0.49
117989, 0.49
117990, 0.33
117991, 0.48
117992, 0.49
117993, 0.49
117994, 0.49
117995, 0.50
117996, 0.50
117997, 0.49
117998, 0.31
117999, 0.47
118000, 0.50
118001, 0.50
118002, 0.32
118003, 0.50
118004, 0.50
118005, 0.48
118006, 0.48
118007, 0.31
118008, 0.49
118009, 0.50
118010, 0.48
118011, 0.50
118012, 0.50
118013, 0.49
118014, 0.52
118015, 0.50
118016, 0.49
118017, 0.50
118018, 0.49
118019, 0.50
118020, 0.49
118021, 0.49
118022, 0.49
118023, 0.49
118024, 0.50
118025, 0.49
118026, 0.49
118027, 0.47
118028, 0.49
118029, 0.50
118030, 0.51
118031, 0.49
118032, 0.49
118033, 0.48
118034, 0.50
118035, 0.44
118036, 0.49
118037, 0.51
118038, 0.47
118039, 0.51
118040, 0.49
118041, 0.49
118042, 0.50
118043, 0.49
118044, 0.49
118045, 0.49
118046, 0.50
118047, 0.49
118048, 0.48
118049, 0.49
118050, 0.49
118051, 0.49
118052, 0.49
118053, 0.50
118054, 0.50
118055, 0.49
118056, 0.49
118057, 0.50
118058, 0.49
118059, 0.50
118060, 0.49
118061, 0.50
118062, 0.50
118063, 0.49
118064, 0.50
118065, 0.30
118066, 0.49
118067, 0.51
118068, 0.48
118069, 0.49
118070, 0.49
118071, 0.48
118072, 0.48
118073, 0.51
118074, 0.32
118075, 0.50
118076, 0.49
118077, 0.48
118078, 0.51
118079, 0.50
118080, 0.49
118081, 0.48
118082, 0.49
118083, 0.32
118084, 0.48
118085, 0.49
118086, 0.48
118087, 0.50
118088, 0.33
118089, 0.53
118090, 0.49
118091, 0.32
118092, 0.49
118093, 0.50
118094, 0.48
118095, 0.48
118096, 0.49
118097, 0.50
118098, 0.51
118099, 0.50
118100, 0.50
118101, 0.51
118102, 0.50
118103, 0.49
118104, 0.48
118105, 0.49
118106, 0.48
118107, 0.49
118108, 0.48
118109, 0.49
118110, 0.49
118111, 0.49
118112, 0.52
118113, 0.49
118114, 0.44
118115, 0.51
118116, 0.48
118117, 0.49
118118, 0.49
118119, 0.48
118120, 0.50
118121, 0.50
118122, 0.51
118123, 0.48
118124, 0.51
118125, 0.50
118126, 0.49
118127, 0.50
118128, 0.48
118129, 0.49
118130, 0.49
118131, 0.50
118132, 0.49
118133, 0.49
118134, 0.49
118135, 0.51
118136, 0.49
118137, 0.49
118138, 0.50
118139, 0.49
118140, 0.49
118141, 0.50
118142, 0.52
118143, 0.50
118144, 0.48
118145, 0.49
118146, 0.47
118147, 0.49
118148, 0.49
118149, 0.49
118150, 0.48
118151, 0.49
118152, 0.49
118153, 0.52
118154, 0.49
118155, 0.48
118156, 0.32
118157, 0.49
118158, 0.49
118159, 0.49
118160, 0.49
118161, 0.50
118162, 0.33
118163, 0.49
118164, 0.49
118165, 0.49
118166, 0.49
118167, 0.48
118168, 0.49
118169, 0.51
118170, 0.19
118171, 0.49
118172, 0.50
118173, 0.50
118174, 0.50
118175, 0.32
118176, 0.49
118177, 0.50
118178, 0.49
118179, 0.49
118180, 0.31
118181, 0.51
118182, 0.49
118183, 0.49
118184, 0.50
118185, 0.32
118186, 0.33
118187, 0.49
118188, 0.50
118189, 0.50
118190, 0.52
118191, 0.05
118192, 0.47
118193, 0.49
118194, 0.50
118195, 0.49
118196, 0.47
118197, 0.49
118198, 0.50
118199, 0.48
118200, 0.49
118201, 0.49
118202, 0.49
118203, 0.48
118204, 0.48
118205, 0.47
118206, 0.50
118207, 0.48
118208, 0.48
118209, 0.49
118210, 0.48
118211, 0.50
118212, 0.50
118213, 0.48
118214, 0.33
118215, 0.50
118216, 0.50
118217, 0.49
118218, 0.44
118219, 0.49
118220, 0.49
118221, 0.49
118222, 0.48
118223, 0.49
118224, 0.50
118225, 0.49
118226, 0.50
118227, 0.51
118228, 0.49
118229, 0.49
118230, 0.49
118231, 0.32
118232, 0.47
118233, 0.51
118234, 0.48
118235, 0.49
118236, 0.49
118237, 0.49
118238, 0.49
118239, 0.50
118240, 0.49
118241, 0.49
118242, 0.49
118243, 0.50
118244, 0.49
118245, 0.48
118246, 0.54
118247, 0.49
118248, 0.48
118249, 0.50
118250, 0.51
118251, 0.49
118252, 0.49
118253, 0.49
118254, 0.49
118255, 0.49
118256, 0.49
118257, 0.52
118258, 0.49
118259, 0.31
118260, 0.50
118261, 0.48
118262, 0.49
118263, 0.32
118264, 0.48
118265, 0.49
118266, 0.50
118267, 0.49
118268, 0.50
118269, 0.32
118270, 0.41
118271, 0.49
118272, 0.48
118273, 0.48
118274, 0.48
118275, 0.51
118276, 0.50
118277, 0.49
118278, 0.50
118279, 0.49
118280, 0.50
118281, 0.49
118282, 0.48
118283, 0.51
118284, 0.49
118285, 0.49
118286, 0.49
118287, 0.49
118288, 0.50
118289, 0.49
118290, 0.50
118291, 0.50
118292, 0.49
118293, 0.50
118294, 0.48
118295, 0.48
118296, 0.19
118297, 0.66
118298, 0.49
118299, 0.20
118300, 0.49
118301, 0.32
118302, 0.51
118303, 0.50
118304, 0.48
118305, 0.50
118306, 0.48
118307, 0.48
118308, 0.49
118309, 0.50
118310, 0.50
118311, 0.52
118312, 0.50
118313, 0.49
118314, 0.48
118315, 0.68
118316, 0.51
118317, 0.48
118318, 0.49
118319, 0.49
118320, 0.48
118321, 0.48
118322, 0.36
118323, 0.49
118324, 0.48
118325, 0.49
118326, 0.50
118327, 0.50
118328, 0.49
118329, 0.49
118330, 0.53
118331, 0.49
118332, 0.49
118333, 0.49
118334, 0.51
118335, 0.48
118336, 0.49
118337, 0.49
118338, 0.52
118339, 0.49
118340, 0.49
118341, 0.50
118342, 0.49
118343, 0.19
118344, 0.74
118345, 0.49
118346, 0.50
118347, 0.49
118348, 0.66
118349, 0.50
118350, 0.49
118351, 0.49
118352, 0.50
118353, 0.49
118354, 0.49
118355, 0.50
118356, 0.49
118357, 0.50
118358, 0.48
118359, 0.52
118360, 0.49
118361, 0.50
118362, 0.48
118363, 0.49
118364, 0.49
118365, 0.50
118366, 0.50
118367, 0.49
118368, 0.52
118369, 0.49
118370, 0.49
118371, 0.48
118372, 0.48
118373, 0.49
118374, 0.49
118375, 0.48
118376, 0.49
118377, 0.49
118378, 0.49
118379, 0.49
118380, 0.47
118381, 0.49
118382, 0.49
118383, 0.33
118384, 0.49
118385, 0.49
118386, 0.50
118387, 0.48
118388, 0.50
118389, 0.50
118390, 0.49
118391, 0.49
118392, 0.50
118393, 0.51
118394, 0.50
118395, 0.50
118396, 0.49
118397, 0.51
118398, 0.49
118399, 0.50
118400, 0.50
118401, 0.49
118402, 0.49
118403, 0.49
118404, 0.49
118405, 0.48
118406, 0.50
118407, 0.49
118408, 0.49
118409, 0.49
118410, 0.50
118411, 0.49
118412, 0.50
118413, 0.43
118414, 0.51
118415, 0.32
118416, 0.50
118417, 0.50
118418, 0.50
118419, 0.49
118420, 0.49
118421, 0.47
118422, 0.48
118423, 0.51
118424, 0.49
118425, 0.50
118426, 0.33
118427, 0.49
118428, 0.49
118429, 0.50
118430, 0.49
118431, 0.50
118432, 0.50
118433, 0.47
118434, 0.49
118435, 0.32
118436, 0.52
118437, 0.50
118438, 0.50
118439, 0.51
118440, 0.49
118441, 0.49
118442, 0.50
118443, 0.46
118444, 0.52
118445, 0.50
118446, 0.50
118447, 0.50
118448, 0.49
118449, 0.50
118450, 0.33
118451, 0.50
118452, 0.50
118453, 0.48
118454, 0.48
118455, 0.50
118456, 0.50
118457, 0.48
118458, 0.49
118459, 0.49
118460, 0.48
118461, 0.52
118462, 0.49
118463, 0.50
118464, 0.49
118465, 0.48
118466, 0.50
118467, 0.50
118468, 0.51
118469, 0.49
118470, 0.33
118471, 0.48
118472, 0.49
118473, 0.50
118474, 0.47
118475, 0.48
118476, 0.50
118477, 0.14
118478, 0.48
118479, 0.46
118480, 0.51
118481, 0.49
118482, 0.50
118483, 0.49
118484, 0.48
118485, 0.49
118486, 0.50
118487, 0.33
118488, 0.48
118489, 0.49
118490, 0.49
118491, 0.50
118492, 0.49
118493, 0.33
118494, 0.33
118495, 0.50
118496, 0.50
118497, 0.49
118498, 0.48
118499, 0.50
118500, 0.48
118501, 0.48
118502, 0.19
118503, 0.48
118504, 0.49
118505, 0.49
118506, 0.48
118507, 0.51
118508, 0.49
118509, 0.49
118510, 0.49
118511, 0.48
118512, 0.50
118513, 0.50
118514, 0.49
118515, 0.47
118516, 0.49
118517, 0.49
118518, 0.49
118519, 0.49
118520, 0.49
118521, 0.50
118522, 0.49
118523, 0.66
118524, 0.49
118525, 0.49
118526, 0.47
118527, 0.49
118528, 0.50
118529, 0.49
118530, 0.50
118531, 0.48
118532, 0.49
118533, 0.50
118534, 0.49
118535, 0.49
118536, 0.50
118537, 0.67
118538, 0.50
118539, 0.50
118540, 0.49
118541, 0.48
118542, 0.50
118543, 0.49
118544, 0.49
118545, 0.51
118546, 0.49
118547, 0.68
118548, 0.33
118549, 0.49
118550, 0.31
118551, 0.49
118552, 0.49
118553, 0.48
118554, 0.48
118555, 0.50
118556, 0.50
118557, 0.49
118558, 0.33
118559, 0.49
118560, 0.49
118561, 0.50
118562, 0.49
118563, 0.49
118564, 0.48
118565, 0.52
118566, 0.51
118567, 0.51
118568, 0.49
118569, 0.48
118570, 0.30
118571, 0.49
118572, 0.48
118573, 0.48
118574, 0.50
118575, 0.50
118576, 0.43
118577, 0.50
118578, 0.48
118579, 0.50
118580, 0.50
118581, 0.49
118582, 0.50
118583, 0.32
118584, 0.48
118585, 0.49
118586, 0.49
118587, 0.49
118588, 0.49
118589, 0.50
118590, 0.49
118591, 0.32
118592, 0.24
118593, 0.50
118594, 0.48
118595, 0.50
118596, 0.49
118597, 0.48
118598, 0.50
118599, 0.48
118600, 0.53
118601, 0.49
118602, 0.49
118603, 0.48
118604, 0.49
118605, 0.49
118606, 0.50
118607, 0.52
118608, 0.50
118609, 0.47
118610, 0.49
118611, 0.48
118612, 0.47
118613, 0.50
118614, 0.50
118615, 0.50
118616, 0.48
118617, 0.52
118618, 0.50
118619, 0.49
118620, 0.50
118621, 0.49
118622, 0.51
118623, 0.49
118624, 0.50
118625, 0.49
118626, 0.51
118627, 0.51
118628, 0.52
118629, 0.32
118630, 0.50
118631, 0.50
118632, 0.49
118633, 0.49
118634, 0.51
118635, 0.48
118636, 0.50
118637, 0.50
118638, 0.49
118639, 0.50
118640, 0.32
118641, 0.50
118642, 0.50
118643, 0.48
118644, 0.48
118645, 0.49
118646, 0.49
118647, 0.49
118648, 0.51
118649, 0.49
118650, 0.50
118651, 0.49
118652, 0.50
118653, 0.50
118654, 0.53
118655, 0.49
118656, 0.49
118657, 0.56
118658, 0.48
118659, 0.49
118660, 0.50
118661, 0.51
118662, 0.49
118663, 0.49
118664, 0.48
118665, 0.49
118666, 0.49
118667, 0.49
118668, 0.31
118669, 0.50
118670, 0.49
118671, 0.50
118672, 0.49
118673, 0.50
118674, 0.50
118675, 0.51
118676, 0.49
118677, 0.51
118678, 0.48
118679, 0.49
118680, 0.49
118681, 0.34
118682, 0.49
118683, 0.49
118684, 0.33
118685, 0.32
118686, 0.49
118687, 0.50
118688, 0.49
118689, 0.51
118690, 0.49
118691, 0.51
118692, 0.49
118693, 0.50
118694, 0.32
118695, 0.48
118696, 0.49
118697, 0.52
118698, 0.46
118699, 0.51
118700, 0.48
118701, 0.49
